price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose
4900000,High,Townhouse,3,3,"The Springs 11, The Springs, Dubai",Unfurnished,Ready,2024-04-02,0,Unknown,0,0,0,0,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale
920000,Average,Apartment,1,2,"Millennium Talia Residences, Al Furjan, Dubai",Furnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
1260000,Average,Apartment,1,2,"La Residenza, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Furnished,Off-Plan,2024-03-11,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
6200000,High,Villa,5,6,"Samara, Arabian Ranches 2, Dubai",Unfurnished,Ready,2024-03-07,0,Unknown,0,0,0,0,0,Arabian Ranches 2,Dubai,UAE,25.03527815,55.27005900335623,For Sale
740000,Average,Apartment,1,2,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-03-24,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
3460000,High,Townhouse,4,5,"Saro, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
1600000,Medium,Townhouse,3,3,"Camelia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
3000000,High,Townhouse,4,5,"Sidra Community, Al Raha Gardens, Abu Dhabi",Unfurnished,Ready,2024-03-19,127099,Unknown,0,0,0,0,0,Al Raha Gardens,Abu Dhabi,UAE,24.43839295,54.58828682847664,For Sale
2500000,Medium,Residential Plot,2,2,"Al Reeman 1, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
3100000,High,Townhouse,3,3,"Mira Oasis 2, Mira Oasis, Reem, Dubai",Unfurnished,Ready,2024-04-19,161082,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
1550000,Medium,Apartment,2,3,"Janayen Avenue, Mirdif Hills, Mirdif, Dubai",Unfurnished,Ready,2024-03-18,99167,Unknown,0,0,0,0,0,Mirdif,Dubai,UAE,25.2211708,55.4224204,For Sale
4700000,High,Townhouse,3,3,"Jasmine Lane, Jumeirah Golf Estates, Dubai",Unfurnished,Off-Plan,2024-03-04,0,Unknown,0,0,0,0,0,Jumeirah Golf Estates,Dubai,UAE,25.0203281,55.20083862592119,For Sale
705000,Average,Apartment,1,2,"Oasis Residences Two, Oasis Residences, Masdar City, Abu Dhabi",Unfurnished,Ready,2024-04-12,41502,Unknown,0,0,0,0,0,Masdar City,Abu Dhabi,UAE,24.42748265,54.6234876171374,For Sale
479900,Average,Apartment,1,1,"Suburbia, Downtown Jebel Ali, Jebel Ali, Dubai",Furnished,Ready,2024-03-29,59115,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
1800000,Medium,Townhouse,3,3,"Trixis, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-03-09,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
4700000,High,Villa,4,5,"Sendian Villas, Masaar, Tilal City, Sharjah",Unfurnished,Ready,2024-04-23,226564,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
2170000,Medium,Townhouse,3,4,"Bloom Living, Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Zayed City,Abu Dhabi,UAE,23.6515354,53.7019687,For Sale
3200000,High,Villa,3,4,"Noya Luma, Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-03-18,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
468000,Average,Apartment,0,1,"Spirit Tower, Dubai Sports City, Dubai",Unfurnished,Ready,2024-04-22,52429,The Spirit,2012,0,19,188,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale
5909000,High,Villa,5,6,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
4300000,High,Villa,3,4,"Silver Springs, DAMAC Hills, Dubai",Unfurnished,Ready,2024-04-02,0,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale
2150000,Medium,Townhouse,3,4,"La Violeta 1, La Violeta, Villanova, Dubailand, Dubai",Unfurnished,Off-Plan,2024-03-27,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
400000,Average,Apartment,0,1,"Al Ghadeer Phase 2, Al Ghadeer, Abu Dhabi",Unfurnished,Ready,2024-01-18,30706,Unknown,0,0,0,0,0,Al Ghadeer,Abu Dhabi,UAE,24.84326945,55.02758961604496,For Sale
3500000,High,Residential Plot,2,4,"Al Merief, Khalifa City, Abu Dhabi",Unfurnished,Ready,2024-04-20,0,Unknown,0,0,0,0,0,Khalifa City,Abu Dhabi,UAE,24.4201314,54.57495352587594,For Sale
1850000,Medium,Apartment,1,2,"Peninsula Two, Peninsula, Business Bay, Dubai",Unfurnished,Off-Plan,2023-10-18,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
3600000,High,Villa,4,6,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2023-09-25,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
2830000,Medium,Townhouse,3,4,"Reem Hills, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-06,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2200000,Medium,Apartment,0,1,"Burj Khalifa, Downtown Dubai, Dubai",Furnished,Ready,2024-02-23,0,Burj Khalifa,2010,0,20,2,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
5000000,High,Townhouse,4,5,"Elie Saab Vie at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Off-Plan,2024-01-26,0,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale
1450000,Medium,Villa,5,7,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-17,90630,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
750000,Average,Apartment,1,2,"Julphar Residence, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-03,60277,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3899898,High,Villa,5,6,"Arim, Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
1170130,Average,Apartment,2,3,"Faradis Tower, Al Mamzar, Sharjah",Furnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Al Mamzar,Sharjah,UAE,25.30845345,55.36713780872966,For Sale
730000,Average,Apartment,0,1,"Pixel, Makers District, Al Reem Island, Abu Dhabi",Furnished,Ready,2024-01-18,56135,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2400000,Medium,Apartment,3,4,"Beach Tower A, Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-31,149175,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2900000,Medium,Villa,5,8,"Hoshi, Sharjah",Unfurnished,Ready,2024-03-10,129532,Unknown,0,0,0,0,0,Hoshi,Sharjah,UAE,25.259127,55.530253,For Sale
1650000,Medium,Villa,3,3,"Amargo, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-12,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
6000000,High,Villa,5,7,"Zinnia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-03-18,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
1202000,Average,Apartment,1,2,"il Teatro Residences 1, il Teatro Residences, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
5300000,High,Residential Plot,2,4,"Al Furjan West, Al Furjan, Dubai",Unfurnished,Off-Plan,2024-02-28,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
2099000,Medium,Villa,4,5,"Saih Shuaib 1, Jebel Ali, Dubai",Unfurnished,Ready,2024-04-22,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
1650000,Medium,Apartment,1,2,"Sea La Vie, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
2130000,Medium,Apartment,1,2,"Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
2500000,Medium,Residential Plot,5,7,"Bu Tina, Sharjah",Unfurnished,Ready,2024-03-15,0,Unknown,0,0,0,0,0,Bu Tina,Sharjah,UAE,25.371034100000003,55.40189643572138,For Sale
473000,Average,Apartment,0,1,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
3144000,High,Apartment,2,2,"Address Residences Al Marjan Island, Al Marjan Island, Ras Al Khaimah",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Marjan Island,Ras Al Khaimah,UAE,25.6810601,55.7432555,For Sale
800000,Average,Apartment,1,2,"Tower 108, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-03-18,68944,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
2802000,Medium,Apartment,4,5,"Saro, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-12,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
1249000,Average,Apartment,2,3,"Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-04-07,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
700000,Average,Apartment,1,2,"Gardenia 1, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-12,104481,Emirates Gardens 1 - G1,2010,0,5,197,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
2600000,Medium,Townhouse,3,4,"La Rosa 6, La Rosa, Villanova, Dubailand, Dubai",Unfurnished,Off-Plan,2024-04-02,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1020000,Average,Apartment,2,2,"Radiant Boulevard, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3700000,High,Apartment,3,4,"Sea La Vie, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-03,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
475000,Average,Apartment,1,1,"Mazaya 29, Queue Point, Liwan, Dubai",Unfurnished,Ready,2023-10-23,53645,MAZAYA 29,2013,0,5,61,0,Liwan,Dubai,UAE,25.1101209,55.3676993,For Sale
630000,Average,Apartment,1,1,"Radiant Bay, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-02-26,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3450000,High,Apartment,2,3,"La Sirene, Port de La Mer, La Mer, Jumeirah, Dubai",Unfurnished,Off-Plan,2024-01-12,0,Unknown,0,0,0,0,0,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale
3000000,High,Townhouse,3,3,"Mudon Al Ranim 3, Mudon Al Ranim, Mudon, Dubai",Unfurnished,Off-Plan,2024-03-02,0,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale
800000,Average,Apartment,2,2,"Building 3, Al Reef Downtown, Al Reef, Abu Dhabi",Unfurnished,Ready,2023-12-26,75368,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
1300000,Average,Apartment,2,3,"Hydra Avenue Towers, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-09-19,85510,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2850000,Medium,Apartment,3,3,"Al Jaz 1, Al Jaz, The Greens, Dubai",Furnished,Ready,2024-03-12,157666,Unknown,0,0,0,0,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale
3100000,High,Villa,2,3,"The Springs 8, The Springs, Dubai",Unfurnished,Ready,2024-01-29,189921,Unknown,0,0,0,0,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale
1000000,Average,Apartment,2,3,"Marina Blue Tower, Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-23,76436,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
6114000,High,Apartment,3,5,"Al Habtoor Tower, Al Habtoor City, Business Bay, Dubai",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
1300000,Average,Townhouse,4,5,"Verdana, Dubai Investment Park 1, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-02-05,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
874000,Average,Villa,2,1,"Gardenia Bay, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-07,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
3000000,High,Villa,4,4,"Amaranta 3, Amaranta, Villanova, Dubailand, Dubai",Unfurnished,Ready,2024-03-18,179155,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1170000,Average,Apartment,0,1,"Peninsula Two, Peninsula, Business Bay, Dubai",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
1095000,Average,Apartment,3,2,"Radiant Boulevard, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-03-15,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1780000,Medium,Villa,4,5,"Sharqan, Sharjah",Unfurnished,Ready,2023-09-30,82200,Unknown,0,0,0,0,0,Sharqan,Sharjah,UAE,25.38056075,55.41130968555567,For Sale
1110000,Average,Apartment,1,2,"Azizi Amber, Al Furjan West, Al Furjan, Dubai",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
1500000,Medium,Townhouse,3,4,"Souk Warsan Block H, Souk Warsan, Warsan Village, International City, Dubai",Unfurnished,Ready,2024-03-20,125281,Unknown,0,0,0,0,0,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale
1681000,Medium,Apartment,2,2,"MAG 330, City of Arabia, Dubai",Furnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,City of Arabia,Dubai,UAE,25.0924395,55.336933,For Sale
1940000,Medium,Townhouse,3,4,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
1049999,Average,Apartment,1,2,"Elitz by Danube, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Furnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
5200000,High,Villa,5,7,"Fay Al Reeman 1, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-02-19,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
495000,Average,Apartment,1,2,"Corniche Tower, Corniche Ajman, Ajman",Unfurnished,Ready,2024-03-18,44595,Unknown,0,0,0,0,0,Corniche Ajman,Ajman,UAE,25.40480875,55.43057455264231,For Sale
4100000,High,Residential Plot,4,6,"Mohammed Bin Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2023-12-26,0,Unknown,0,0,0,0,0,Mohammed Bin Zayed City,Abu Dhabi,UAE,24.3339589,54.5535564,For Sale
1820000,Medium,Apartment,2,3,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
235000,Average,Apartment,1,2,"Goldcrest Dreams Tower A, Goldcrest Dream Towers, Emirates City, Ajman",Unfurnished,Ready,2024-04-01,22193,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
2800000,Medium,Apartment,2,3,"Rosso Bay Residences, Al Marjan Island, Ras Al Khaimah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Al Marjan Island,Ras Al Khaimah,UAE,25.6810601,55.7432555,For Sale
1650000,Medium,Townhouse,3,5,"Pacifica, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Furnished,Ready,2024-03-12,106325,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
865000,Average,Apartment,1,2,"Raseel, Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
3512300,High,Villa,4,5,"Fay Al Reeman 2, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
1150000,Average,Apartment,1,2,"Radiant Height, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
950000,Average,Apartment,2,3,"Aysha Residences, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
2300000,Medium,Apartment,1,1,"Design Quarter, Dubai Design District, Dubai",Unfurnished,Off-Plan,2023-12-04,0,Unknown,0,0,0,0,0,Dubai Design District,Dubai,UAE,25.189933000000003,55.30201729029881,For Sale
760000,Average,Apartment,0,1,"Elitz by Danube, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Furnished,Off-Plan,2024-03-19,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
3950000,High,Townhouse,3,4,"The Magnolias, Yas Acres, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
1700000,Medium,Villa,5,7,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-14,100313,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
3500000,High,Villa,3,4,"Reem Hills, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3975599,High,Villa,5,6,"Fay Al Reeman 1, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
2651000,Medium,Villa,3,5,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
2108600,Medium,Apartment,3,3,"Arjan, Dubai",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
488000,Average,Apartment,1,2,"Al Zahia, Muwaileh, Sharjah",Unfurnished,Ready,2024-04-22,42067,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
1000000,Average,Apartment,1,2,"Aysha Residences, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
1320000,Average,Apartment,2,3,"Marina Blue Tower, Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-08-21,92749,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2900000,Medium,Villa,3,4,"Mira 1, Mira, Reem, Dubai",Furnished,Ready,2024-03-04,173938,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
400900,Average,Apartment,1,2,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
4525000,High,Villa,5,6,"Yas Park Views, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
699999,Average,Apartment,1,1,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-09-10,54660,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
640000,Average,Apartment,0,1,"Aston Towers, Dubai Science Park, Dubai",Furnished,Off-Plan,2024-03-23,0,Unknown,0,0,0,0,0,Dubai Science Park,Dubai,UAE,25.074546,55.242798,For Sale
2250000,Medium,Villa,3,4,"Mudon Al Ranim 3, Mudon Al Ranim, Mudon, Dubai",Unfurnished,Off-Plan,2024-01-03,0,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale
1200000,Average,Villa,5,8,"Al Zahya, Ajman",Unfurnished,Ready,2024-04-03,94240,Unknown,0,0,0,0,0,Al Zahya,Ajman,UAE,25.41401,55.596571,For Sale
3350000,High,Villa,4,4,"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-02-21,196068,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
900000,Average,Apartment,1,1,"Al Maryah Vista, Al Maryah Island, Abu Dhabi",Furnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Al Maryah Island,Abu Dhabi,UAE,24.502980450000003,54.38997320324428,For Sale
2500000,Medium,Villa,3,4,"Al Rahmaniya, Sharjah",Unfurnished,Ready,2024-04-19,92473,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
1004000,Average,Apartment,1,1,"il Teatro Residences, Aljada, Sharjah",Furnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
880000,Average,Townhouse,1,2,"Rukan 3, Rukan, Dubailand, Dubai",Unfurnished,Ready,2023-09-18,81090,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1600000,Medium,Apartment,3,4,"Khor Fakkan, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Khor Fakkan,Sharjah,UAE,25.3491721,56.3478105,For Sale
2250000,Medium,Townhouse,2,3,"Amaranta, Villanova, Dubailand, Dubai",Unfurnished,Ready,2024-03-20,127903,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1696392,Medium,Apartment,1,2,"Volga Tower, JVT District 7, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Off-Plan,2023-12-03,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
880000,Average,Villa,3,5,"Al Zahya, Ajman",Unfurnished,Ready,2024-04-07,70504,Unknown,0,0,0,0,0,Al Zahya,Ajman,UAE,25.41401,55.596571,For Sale
1225000,Average,Apartment,2,3,"The Gate Tower 1, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-22,92375,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1100000,Average,Apartment,1,2,"Rehan Residence, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
2100000,Medium,Villa,4,5,"Hoshi, Sharjah",Unfurnished,Ready,2024-04-06,76620,Unknown,0,0,0,0,0,Hoshi,Sharjah,UAE,25.259127,55.530253,For Sale
329999,Average,Apartment,0,1,"East Village, Aljada, Sharjah",Unfurnished,Ready,2024-01-23,22356,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
4700000,High,Villa,4,5,"Aura, Tilal Al Ghaf, Dubai",Unfurnished,Off-Plan,2024-03-13,0,Unknown,0,0,0,0,0,Tilal Al Ghaf,Dubai,UAE,25.02426745,55.22382996438196,For Sale
2500000,Medium,Residential Plot,2,2,"Al Reeman 1, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-02-27,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
